Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2017	ruffle membrane (GO:0032587)	4.845903e-01	6.308818e-01	0	0	1.253819e+00	9.083312e-01	ITGB3;TPM1
GO_Cellular_Component_2017	ficolin-1-rich granule lumen (GO:1904813)	4.935714e-01	6.360587e-01	0	0	1.087491e+00	7.678637e-01	TNFAIP6;KRT1;HBB;CTSH;MMP9
GO_Cellular_Component_2017	microtubule associated complex (GO:0005875)	4.977851e-01	6.360587e-01	0	0	1.522303e+00	1.061939e+00	FNTB
GO_Cellular_Component_2017	intrinsic component of plasma membrane (GO:0031226)	4.977851e-01	6.360587e-01	0	0	1.522303e+00	1.061939e+00	CD6
GO_Cellular_Component_2017	endocytic vesicle membrane (GO:0030666)	5.274653e-01	6.698485e-01	0	0	1.151827e+00	7.367916e-01	PTCH1;WLS
GO_Cellular_Component_2017	Golgi stack (GO:0005795)	5.418829e-01	6.839619e-01	0	0	1.331760e+00	8.159766e-01	RAB27B
GO_Cellular_Component_2017	neuron projection (GO:0043005)	6.038406e-01	7.575455e-01	0	0	9.678651e-01	4.882348e-01	RPH3A;GPM6A;TNFRSF8
GO_Cellular_Component_2017	cortical actin cytoskeleton (GO:0030864)	6.188219e-01	7.709493e-01	0	0	1.065000e+00	5.111337e-01	MYZAP
GO_Cellular_Component_2017	microtubule cytoskeleton (GO:0015630)	6.219736e-01	7.709493e-01	0	0	9.356229e-01	4.442877e-01	NUAK1;NDRG1;TUBA4A;TUBA8
GO_Cellular_Component_2017	microtubule organizing center (GO:0005815)	6.295089e-01	7.756449e-01	0	0	9.463304e-01	4.379761e-01	DYSF;SYTL4
GO_Cellular_Component_2017	cytosolic small ribosomal subunit (GO:0022627)	6.359499e-01	7.789446e-01	0	0	1.014189e+00	4.590577e-01	HBA1
GO_Cellular_Component_2017	azurophil granule membrane (GO:0035577)	6.521796e-01	7.941245e-01	0	0	9.058870e-01	3.872081e-01	SLCO4C1;STOM
GO_Cellular_Component_2017	azurophil granule lumen (GO:0035578)	6.602216e-01	7.946134e-01	0	0	8.866974e-01	3.681388e-01	CTSA;BPI;TXNDC5
GO_Cellular_Component_2017	Golgi membrane (GO:0000139)	6.655862e-01	7.946134e-01	0	0	9.043217e-01	3.681377e-01	CHPF;PROS1;PDGFB;TLR9;PDGFA;WIPI1;NCAM1;LARGE1;CHST2;WLS
GO_Cellular_Component_2017	integral component of Golgi membrane (GO:0030173)	6.679359e-01	7.946134e-01	0	0	9.258208e-01	3.736271e-01	LARGE1
GO_Cellular_Component_2017	phagocytic vesicle (GO:0045335)	6.679359e-01	7.946134e-01	0	0	9.258208e-01	3.736271e-01	ITGB5
GO_Cellular_Component_2017	peroxisomal membrane (GO:0005778)	6.971167e-01	8.199043e-01	0	0	8.515918e-01	3.072564e-01	ABCD2
GO_Cellular_Component_2017	endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	6.971167e-01	8.199043e-01	0	0	8.515918e-01	3.072564e-01	F5
GO_Cellular_Component_2017	clathrin-coated endocytic vesicle membrane (GO:0030669)	7.107328e-01	8.311960e-01	0	0	8.187598e-01	2.795726e-01	FZD2
GO_Cellular_Component_2017	peroxisome (GO:0005777)	7.228768e-01	8.322987e-01	0	0	7.879270e-01	2.556953e-01	ABCD2;EPHX2
GO_Cellular_Component_2017	cytoplasmic side of plasma membrane (GO:0009898)	7.237380e-01	8.322987e-01	0	0	7.883598e-01	2.548971e-01	LDLRAP1
GO_Cellular_Component_2017	aggresome (GO:0016235)	7.237380e-01	8.322987e-01	0	0	7.883598e-01	2.548971e-01	SYNE2
GO_Cellular_Component_2017	recycling endosome (GO:0055037)	7.407150e-01	8.471161e-01	0	0	7.596407e-01	2.279980e-01	WASH6P;LDLRAP1
GO_Cellular_Component_2017	nuclear envelope (GO:0005635)	7.479932e-01	8.507395e-01	0	0	7.683686e-01	2.231045e-01	GNAZ;SP140;SYNE2
GO_Cellular_Component_2017	cytoplasmic vesicle membrane (GO:0030659)	7.593555e-01	8.589431e-01	0	0	7.093197e-01	1.952652e-01	DYSF
GO_Cellular_Component_2017	cell cortex (GO:0005938)	7.805159e-01	8.743728e-01	0	0	6.648597e-01	1.647524e-01	MYO6
GO_Cellular_Component_2017	fibrillar center (GO:0001650)	7.814443e-01	8.743728e-01	0	0	7.243620e-01	1.786360e-01	DCLRE1A;NUAK1;SP140
GO_Cellular_Component_2017	synaptic vesicle (GO:0008021)	7.903891e-01	8.796265e-01	0	0	6.446506e-01	1.516411e-01	RPH3A
GO_Cellular_Component_2017	nuclear matrix (GO:0016363)	8.481421e-01	9.388525e-01	0	0	5.314796e-01	8.753845e-02	ZNF703
GO_Cellular_Component_2017	lysosomal membrane (GO:0005765)	8.578461e-01	9.421717e-01	0	0	6.749495e-01	1.034904e-01	PLEKHF1;EGF;MYO6;SLC15A3;HLA-DOB
GO_Cellular_Component_2017	mitochondrial outer membrane (GO:0005741)	8.612008e-01	9.421717e-01	0	0	5.738683e-01	8.575177e-02	PPP2R2B;KMO
GO_Cellular_Component_2017	intracellular membrane-bounded organelle (GO:0043231)	8.647953e-01	9.421717e-01	0	0	7.657640e-01	1.112368e-01	CTSA;PARM1;IRS1;PTCH1;AQP9;GTPBP2;PTGS1;RUFY1;UGT8;COL4A3;CTSH;SLC15A3;PCDH1;SYBU
GO_Cellular_Component_2017	endoplasmic reticulum membrane (GO:0005789)	8.875823e-01	9.595376e-01	0	0	7.213056e-01	8.601863e-02	DGAT2;CLCN4;FAXDC2;PROS1;PLA2G4C;SFTPD;TLR9;ELOVL7;CYP46A1;PTGS1;BOK
GO_Cellular_Component_2017	transport vesicle (GO:0030133)	8.900059e-01	9.595376e-01	0	0	4.520191e-01	5.267252e-02	IGF2R
GO_Cellular_Component_2017	membrane raft (GO:0045121)	8.961491e-01	9.611548e-01	0	0	5.174822e-01	5.674112e-02	LCK;STOM
GO_Cellular_Component_2017	integral component of endoplasmic reticulum membrane (GO:0030176)	9.126496e-01	9.738065e-01	0	0	4.083595e-01	3.732541e-02	DERL3
GO_Cellular_Component_2017	P-body (GO:0000932)	9.497859e-01	9.999958e-01	0	0	3.314094e-01	1.707378e-02	CTSH
GO_Cellular_Component_2017	perinuclear region of cytoplasm (GO:0048471)	9.508610e-01	9.999958e-01	0	0	5.625842e-01	2.834716e-02	DNM3;DMTN;PTCH1;MYO6;PRKCA;NDRG1
GO_Cellular_Component_2017	transcription factor complex (GO:0005667)	9.562806e-01	9.999958e-01	0	0	3.164788e-01	1.414784e-02	TP63
GO_Cellular_Component_2017	mitochondrion (GO:0005739)	9.604079e-01	9.999958e-01	0	0	6.802497e-01	2.748018e-02	BCKDHA;DGAT2;MAOB;GLDC;SRC;SP140;PRKCA;LEXM;MYOM2;SYNE2;AIFM3;AIM2;PLSCR3;PPP2R2B;SCO2;FAM110B;STOM;BOK
GO_Cellular_Component_2017	nuclear chromosome, telomeric region (GO:0000784)	9.619367e-01	9.999958e-01	0	0	3.028280e-01	1.175173e-02	DCLRE1A
GO_Cellular_Component_2017	nuclear chromatin (GO:0000790)	9.703276e-01	9.999958e-01	0	0	3.678136e-01	1.107913e-02	TP63;MIXL1
GO_Cellular_Component_2017	secretory granule lumen (GO:0034774)	9.791267e-01	9.999958e-01	0	0	2.550775e-01	5.380649e-03	CTSH
GO_Cellular_Component_2017	nuclear membrane (GO:0031965)	9.835827e-01	9.999958e-01	0	0	3.249017e-01	5.378291e-03	MYO6;SYNE2
GO_Cellular_Component_2017	mitochondrial matrix (GO:0005759)	9.875306e-01	9.999958e-01	0	0	3.633055e-01	4.558680e-03	BCKDHA;GLDC;SCO2
GO_Cellular_Component_2017	mitochondrial inner membrane (GO:0005743)	9.985334e-01	9.999958e-01	0	0	2.222006e-01	3.261161e-04	SRC;BOK
GO_Cellular_Component_2017	nuclear speck (GO:0016607)	9.993398e-01	9.999958e-01	0	0	2.015298e-01	1.330983e-04	RUFY1;TBXA2R
GO_Cellular_Component_2017	centrosome (GO:0005813)	9.998883e-01	9.999958e-01	0	0	2.110310e-01	2.357548e-05	BICDL1;KIFC3;NDRG1
GO_Cellular_Component_2017	nucleolus (GO:0005730)	9.999958e-01	9.999958e-01	0	0	8.949627e-02	3.769561e-07	STON2;PCDH1
