Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2017	sodium:proton antiporter activity (GO:0015385)	2.407126e-01	4.815743e-01	0	0	4.266122e+00	6.075606e+00	SLC9A3
GO_Molecular_Function_2017	mitogen-activated protein kinase kinase kinase binding (GO:0031435)	2.407126e-01	4.815743e-01	0	0	4.266122e+00	6.075606e+00	SASH1
GO_Molecular_Function_2017	long-chain fatty acid-CoA ligase activity (GO:0004467)	2.407126e-01	4.815743e-01	0	0	4.266122e+00	6.075606e+00	ACSBG1
GO_Molecular_Function_2017	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity (GO:0052659)	2.407126e-01	4.815743e-01	0	0	4.266122e+00	6.075606e+00	SYNJ1
GO_Molecular_Function_2017	Rho guanyl-nucleotide exchange factor activity (GO:0005089)	2.418677e-01	4.815743e-01	0	0	1.830562e+00	2.598235e+00	ARHGEF12;RASGRF2;FGD2
GO_Molecular_Function_2017	protein kinase inhibitor activity (GO:0004860)	2.422465e-01	4.815743e-01	0	0	2.246906e+00	3.185662e+00	CHAD;GP1BA
GO_Molecular_Function_2017	cytokine activity (GO:0005125)	2.540400e-01	5.019953e-01	0	0	1.779542e+00	2.438442e+00	CCL4;BMP8B;BMP6
GO_Molecular_Function_2017	peptide hormone binding (GO:0017046)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	PRLR
GO_Molecular_Function_2017	transcription coactivator binding (GO:0001223)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	RORA
GO_Molecular_Function_2017	interleukin-1 receptor binding (GO:0005149)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	TLR9
GO_Molecular_Function_2017	protein phosphatase 1 binding (GO:0008157)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	LILRB1
GO_Molecular_Function_2017	calcium channel regulator activity (GO:0005246)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	PRKG1
GO_Molecular_Function_2017	AP-2 adaptor complex binding (GO:0035612)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	LDLRAP1
GO_Molecular_Function_2017	clathrin adaptor activity (GO:0035615)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	LDLRAP1
GO_Molecular_Function_2017	L-glutamate transmembrane transporter activity (GO:0005313)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	SLC1A7
GO_Molecular_Function_2017	CXCR chemokine receptor binding (GO:0045236)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	PF4V1
GO_Molecular_Function_2017	transcription factor activity, RNA polymerase II transcription factor recruiting (GO:0001135)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	MYBL1
GO_Molecular_Function_2017	voltage-gated chloride channel activity (GO:0005247)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	ANO6
GO_Molecular_Function_2017	monocarboxylic acid transmembrane transporter activity (GO:0008028)	2.747840e-01	5.032635e-01	0	0	3.554762e+00	4.591935e+00	SLC16A6
GO_Molecular_Function_2017	phosphatase activity (GO:0016791)	2.760324e-01	5.032635e-01	0	0	2.032525e+00	2.616342e+00	EPHX2;PTPRJ
GO_Molecular_Function_2017	calcium channel activity (GO:0005262)	2.760324e-01	5.032635e-01	0	0	2.032525e+00	2.616342e+00	LOXHD1;MCOLN2
GO_Molecular_Function_2017	amino acid transmembrane transporter activity (GO:0015171)	2.929089e-01	5.077541e-01	0	0	1.939952e+00	2.382054e+00	SLC38A11;SLC1A7
GO_Molecular_Function_2017	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	2.929089e-01	5.077541e-01	0	0	1.939952e+00	2.382054e+00	DAPP1;ARAP3
GO_Molecular_Function_2017	serine-type peptidase activity (GO:0008236)	2.929089e-01	5.077541e-01	0	0	1.939952e+00	2.382054e+00	ST14;GZMM
GO_Molecular_Function_2017	protein serine/threonine kinase activator activity (GO:0043539)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	FAM20A
GO_Molecular_Function_2017	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	EGLN3
GO_Molecular_Function_2017	potassium channel activity (GO:0005267)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	KCNG1
GO_Molecular_Function_2017	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	CDKN2B
GO_Molecular_Function_2017	nucleoside kinase activity (GO:0019206)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	AK8
GO_Molecular_Function_2017	cholesterol transporter activity (GO:0017127)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	CETP
GO_Molecular_Function_2017	metalloendopeptidase inhibitor activity (GO:0008191)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	COL4A3
GO_Molecular_Function_2017	MHC class II receptor activity (GO:0032395)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	HLA-DOB
GO_Molecular_Function_2017	cytokine receptor activity (GO:0004896)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	IFNLR1
GO_Molecular_Function_2017	insulin-like growth factor I binding (GO:0031994)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	ITGB3
GO_Molecular_Function_2017	lipopeptide binding (GO:0071723)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	CD1A
GO_Molecular_Function_2017	dynactin binding (GO:0034452)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	BICDL1
GO_Molecular_Function_2017	I-SMAD binding (GO:0070411)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	TGFB1I1
GO_Molecular_Function_2017	acetylglucosaminyltransferase activity (GO:0008375)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	LARGE1
GO_Molecular_Function_2017	transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)	3.073295e-01	5.077541e-01	0	0	3.046647e+00	3.594540e+00	MIXL1
GO_Molecular_Function_2017	sequence-specific DNA binding (GO:0043565)	3.077297e-01	5.077541e-01	0	0	1.335180e+00	1.573555e+00	BCL11B;SOX13;RORA;ZNF831;FOXP3;TP63
GO_Molecular_Function_2017	1-phosphatidylinositol-3-kinase activity (GO:0016303)	3.097309e-01	5.085133e-01	0	0	1.855428e+00	2.174657e+00	IRS1;TLR9
GO_Molecular_Function_2017	low-density lipoprotein particle receptor binding (GO:0050750)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	LDLRAP1
GO_Molecular_Function_2017	ATPase activity, coupled (GO:0042623)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	MYO1E
GO_Molecular_Function_2017	chloride channel activity (GO:0005254)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	BEST1
GO_Molecular_Function_2017	transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	BHLHE41
GO_Molecular_Function_2017	low-density lipoprotein particle binding (GO:0030169)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	LIPC
GO_Molecular_Function_2017	protein kinase C activity (GO:0004697)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	PRKCA
GO_Molecular_Function_2017	insulin-like growth factor receptor binding (GO:0005159)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	IRS1
GO_Molecular_Function_2017	transmembrane receptor protein tyrosine kinase adaptor activity (GO:0005068)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	IRS1
GO_Molecular_Function_2017	MAP kinase activity (GO:0004707)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	MAPK13
GO_Molecular_Function_2017	virus receptor activity (GO:0001618)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	CLEC5A
GO_Molecular_Function_2017	calcium-activated potassium channel activity (GO:0015269)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	KCNMA1
GO_Molecular_Function_2017	core promoter proximal region sequence-specific DNA binding (GO:0000987)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	MIXL1
GO_Molecular_Function_2017	voltage-gated sodium channel activity (GO:0005248)	3.384173e-01	5.218585e-01	0	0	2.665561e+00	2.888070e+00	SCN1B
GO_Molecular_Function_2017	Rab GTPase binding (GO:0017137)	3.603849e-01	5.471944e-01	0	0	1.285884e+00	1.312351e+00	GRTP1;TBC1D8;BICDL1;TBC1D9;NDRG1
GO_Molecular_Function_2017	GTP-Rho binding (GO:0017049)	3.681126e-01	5.471944e-01	0	0	2.369161e+00	2.367660e+00	CDC42EP1
GO_Molecular_Function_2017	CCR chemokine receptor binding (GO:0048020)	3.681126e-01	5.471944e-01	0	0	2.369161e+00	2.367660e+00	CCL3L1
GO_Molecular_Function_2017	ligand-gated ion channel activity (GO:0015276)	3.681126e-01	5.471944e-01	0	0	2.369161e+00	2.367660e+00	GRIK4
GO_Molecular_Function_2017	5'-nucleotidase activity (GO:0008253)	3.681126e-01	5.471944e-01	0	0	2.369161e+00	2.367660e+00	NT5E
GO_Molecular_Function_2017	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)	3.681126e-01	5.471944e-01	0	0	2.369161e+00	2.367660e+00	SYNJ1
GO_Molecular_Function_2017	vinculin binding (GO:0017166)	3.681126e-01	5.471944e-01	0	0	2.369161e+00	2.367660e+00	SYNM
GO_Molecular_Function_2017	cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	3.681126e-01	5.471944e-01	0	0	2.369161e+00	2.367660e+00	CASP5
GO_Molecular_Function_2017	serine-type endopeptidase activity (GO:0004252)	3.719346e-01	5.503965e-01	0	0	1.231523e+00	1.218022e+00	GZMM;KLK1;CTSH;PCSK6;PCSK5;MMP9
GO_Molecular_Function_2017	glycoprotein binding (GO:0001948)	3.759326e-01	5.538293e-01	0	0	1.579944e+00	1.545731e+00	LCK;IGF2R
GO_Molecular_Function_2017	protein tyrosine kinase activity (GO:0004713)	3.949865e-01	5.615348e-01	0	0	1.273714e+00	1.183157e+00	LTK;LCK;SRC;EGF
GO_Molecular_Function_2017	phosphatidylcholine binding (GO:0031210)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	CETP
GO_Molecular_Function_2017	cadherin binding involved in cell-cell adhesion (GO:0098641)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	CDC42EP1
GO_Molecular_Function_2017	sulfotransferase activity (GO:0008146)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	CHST2
GO_Molecular_Function_2017	ephrin receptor binding (GO:0046875)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	SRC
GO_Molecular_Function_2017	nucleoside diphosphate kinase activity (GO:0004550)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	AK8
GO_Molecular_Function_2017	mitogen-activated protein kinase binding (GO:0051019)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	PTPRJ
GO_Molecular_Function_2017	phospholipase A2 activity (GO:0004623)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	PLA2G4C
GO_Molecular_Function_2017	fibroblast growth factor binding (GO:0017134)	3.964776e-01	5.615348e-01	0	0	2.132041e+00	1.972427e+00	ITGB3
GO_Molecular_Function_2017	RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	4.080720e-01	5.754862e-01	0	0	1.470700e+00	1.318206e+00	SPIB;MIXL1
GO_Molecular_Function_2017	phosphatidylinositol-4-phosphate binding (GO:0070273)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	PLEKHF1
GO_Molecular_Function_2017	phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	WIPI1
GO_Molecular_Function_2017	RNA polymerase binding (GO:0070063)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	STOM
GO_Molecular_Function_2017	frizzled binding (GO:0005109)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	WNT16
GO_Molecular_Function_2017	ribonuclease activity (GO:0004540)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	RNASE4
GO_Molecular_Function_2017	cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	CTSH
GO_Molecular_Function_2017	phosphatidylinositol-3-phosphatase activity (GO:0004438)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	SYNJ1
GO_Molecular_Function_2017	flavin adenine dinucleotide binding (GO:0050660)	4.235718e-01	5.775978e-01	0	0	1.938033e+00	1.664833e+00	KMO
GO_Molecular_Function_2017	protease binding (GO:0002020)	4.267295e-01	5.795092e-01	0	0	1.279549e+00	1.089670e+00	ITGB3;SERPINE1;A2M
GO_Molecular_Function_2017	protein serine/threonine phosphatase activity (GO:0004722)	4.393856e-01	5.870334e-01	0	0	1.375552e+00	1.131224e+00	LCK;PPP2R2B
GO_Molecular_Function_2017	metalloendopeptidase activity (GO:0004222)	4.393856e-01	5.870334e-01	0	0	1.375552e+00	1.131224e+00	MMP9;TRABD2A
GO_Molecular_Function_2017	microtubule motor activity (GO:0003777)	4.393856e-01	5.870334e-01	0	0	1.375552e+00	1.131224e+00	KIF21A;KIFC3
GO_Molecular_Function_2017	damaged DNA binding (GO:0003684)	4.393856e-01	5.870334e-01	0	0	1.375552e+00	1.131224e+00	DCLRE1A;TP63
GO_Molecular_Function_2017	endoribonuclease activity (GO:0004521)	4.494519e-01	5.877934e-01	0	0	1.776361e+00	1.420602e+00	SLFN14
GO_Molecular_Function_2017	lysophospholipase activity (GO:0004622)	4.494519e-01	5.877934e-01	0	0	1.776361e+00	1.420602e+00	PLA2G4C
GO_Molecular_Function_2017	alpha-tubulin binding (GO:0043014)	4.494519e-01	5.877934e-01	0	0	1.776361e+00	1.420602e+00	WASH6P
GO_Molecular_Function_2017	insulin receptor binding (GO:0005158)	4.494519e-01	5.877934e-01	0	0	1.776361e+00	1.420602e+00	IRS1
GO_Molecular_Function_2017	WW domain binding (GO:0050699)	4.494519e-01	5.877934e-01	0	0	1.776361e+00	1.420602e+00	TP63
GO_Molecular_Function_2017	kinase activity (GO:0016301)	4.506416e-01	5.877934e-01	0	0	1.230099e+00	9.804912e-01	LCK;SRC;CCL3
GO_Molecular_Function_2017	androgen receptor binding (GO:0050681)	4.546998e-01	5.907516e-01	0	0	1.332439e+00	1.050119e+00	TGFB1I1;WIPI1
GO_Molecular_Function_2017	protein tyrosine phosphatase activity (GO:0004725)	4.697710e-01	5.995284e-01	0	0	1.291938e+00	9.760718e-01	PTPN18;PTPRJ
GO_Molecular_Function_2017	copper ion binding (GO:0005507)	4.741724e-01	5.995284e-01	0	0	1.639560e+00	1.223414e+00	SCO2
GO_Molecular_Function_2017	histone acetyltransferase binding (GO:0035035)	4.741724e-01	5.995284e-01	0	0	1.639560e+00	1.223414e+00	FOXP3
GO_Molecular_Function_2017	bHLH transcription factor binding (GO:0043425)	4.741724e-01	5.995284e-01	0	0	1.639560e+00	1.223414e+00	BHLHE41
GO_Molecular_Function_2017	epidermal growth factor receptor binding (GO:0005154)	4.741724e-01	5.995284e-01	0	0	1.639560e+00	1.223414e+00	EGF
GO_Molecular_Function_2017	MHC class II protein complex binding (GO:0023026)	4.741724e-01	5.995284e-01	0	0	1.639560e+00	1.223414e+00	HLA-DOB
GO_Molecular_Function_2017	endonuclease activity (GO:0004519)	4.741724e-01	5.995284e-01	0	0	1.639560e+00	1.223414e+00	RNASE4
GO_Molecular_Function_2017	protein kinase activity (GO:0004672)	4.835081e-01	6.080411e-01	0	0	1.073578e+00	7.801550e-01	EPHA4;LTK;MMD;SRC;CCL5;CCL3;PRKCA
GO_Molecular_Function_2017	peptidase activity (GO:0008233)	4.845903e-01	6.080411e-01	0	0	1.253819e+00	9.083312e-01	CTSH;PCSK5
GO_Molecular_Function_2017	amyloid-beta binding (GO:0001540)	4.977851e-01	6.146250e-01	0	0	1.522303e+00	1.061939e+00	LDLRAP1
GO_Molecular_Function_2017	gamma-tubulin binding (GO:0043015)	4.977851e-01	6.146250e-01	0	0	1.522303e+00	1.061939e+00	NDRG1
GO_Molecular_Function_2017	small GTPase binding (GO:0031267)	4.977851e-01	6.146250e-01	0	0	1.522303e+00	1.061939e+00	FGD2
GO_Molecular_Function_2017	phosphatidylinositol phospholipase C activity (GO:0004435)	4.977851e-01	6.146250e-01	0	0	1.522303e+00	1.061939e+00	CCL5
GO_Molecular_Function_2017	Rab guanyl-nucleotide exchange factor activity (GO:0017112)	4.991500e-01	6.146250e-01	0	0	1.217879e+00	8.462416e-01	DENND2D;DENND2C
GO_Molecular_Function_2017	ATPase binding (GO:0051117)	5.134435e-01	6.244073e-01	0	0	1.183935e+00	7.892296e-01	LCK;ANK2
GO_Molecular_Function_2017	protein phosphatase regulator activity (GO:0019888)	5.203395e-01	6.244073e-01	0	0	1.420680e+00	9.280933e-01	PPP2R2B
GO_Molecular_Function_2017	aminopeptidase activity (GO:0004177)	5.203395e-01	6.244073e-01	0	0	1.420680e+00	9.280933e-01	CTSH
GO_Molecular_Function_2017	olfactory receptor activity (GO:0004984)	5.203395e-01	6.244073e-01	0	0	1.420680e+00	9.280933e-01	OR4D1
GO_Molecular_Function_2017	ADP binding (GO:0043531)	5.203395e-01	6.244073e-01	0	0	1.420680e+00	9.280933e-01	MYO6
GO_Molecular_Function_2017	metal ion binding (GO:0046872)	5.203395e-01	6.244073e-01	0	0	1.420680e+00	9.280933e-01	SNN
GO_Molecular_Function_2017	phosphatidylserine binding (GO:0001786)	5.203395e-01	6.244073e-01	0	0	1.420680e+00	9.280933e-01	SYTL2
GO_Molecular_Function_2017	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	5.240102e-01	6.265339e-01	0	0	1.065400e+00	6.885088e-01	BCL11B;TXK;MYBL1;MIXL1
GO_Molecular_Function_2017	protein heterodimerization activity (GO:0046982)	5.263819e-01	6.270976e-01	0	0	1.028555e+00	6.600529e-01	PDGFB;BHLHE41;PDGFA;CD3E;BMP6;BOK;ADD2
GO_Molecular_Function_2017	SH3/SH2 adaptor activity (GO:0005070)	5.412110e-01	6.386477e-01	0	0	1.121408e+00	6.884839e-01	SRC;ARHGAP6
GO_Molecular_Function_2017	nucleic acid binding (GO:0003676)	5.418829e-01	6.386477e-01	0	0	1.331760e+00	8.159766e-01	EHD3
GO_Molecular_Function_2017	endopeptidase inhibitor activity (GO:0004866)	5.418829e-01	6.386477e-01	0	0	1.331760e+00	8.159766e-01	PROS1
GO_Molecular_Function_2017	NF-kappaB binding (GO:0051059)	5.821158e-01	6.836235e-01	0	0	1.183560e+00	6.404077e-01	FOXP3
GO_Molecular_Function_2017	RNA polymerase II repressing transcription factor binding (GO:0001103)	6.008897e-01	7.006841e-01	0	0	1.121160e+00	5.710559e-01	MIXL1
GO_Molecular_Function_2017	enzyme activator activity (GO:0008047)	6.008897e-01	7.006841e-01	0	0	1.121160e+00	5.710559e-01	CTSA
GO_Molecular_Function_2017	potassium channel regulator activity (GO:0015459)	6.188219e-01	7.140253e-01	0	0	1.065000e+00	5.111337e-01	ADRB2
GO_Molecular_Function_2017	protein kinase C binding (GO:0005080)	6.188219e-01	7.140253e-01	0	0	1.065000e+00	5.111337e-01	IRS1
GO_Molecular_Function_2017	E-box binding (GO:0070888)	6.188219e-01	7.140253e-01	0	0	1.065000e+00	5.111337e-01	BHLHE41
GO_Molecular_Function_2017	protein complex scaffold (GO:0032947)	6.359499e-01	7.261712e-01	0	0	1.014189e+00	4.590577e-01	SASH1
GO_Molecular_Function_2017	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	6.359499e-01	7.261712e-01	0	0	1.014189e+00	4.590577e-01	BHLHE41
GO_Molecular_Function_2017	manganese ion binding (GO:0030145)	6.359499e-01	7.261712e-01	0	0	1.014189e+00	4.590577e-01	LARGE1
GO_Molecular_Function_2017	double-stranded DNA binding (GO:0003690)	6.409851e-01	7.268903e-01	0	0	9.256691e-01	4.116905e-01	AIM2;TP63
GO_Molecular_Function_2017	kinase binding (GO:0019900)	6.409851e-01	7.268903e-01	0	0	9.256691e-01	4.116905e-01	SRC;MYOM2
GO_Molecular_Function_2017	RNA polymerase II activating transcription factor binding (GO:0001102)	6.523098e-01	7.371994e-01	0	0	9.679963e-01	4.135626e-01	BHLHE41
GO_Molecular_Function_2017	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	6.630946e-01	7.468301e-01	0	0	8.869291e-01	3.643839e-01	TSHZ2;BHLHE41
GO_Molecular_Function_2017	GTP binding (GO:0005525)	6.690330e-01	7.509554e-01	0	0	8.744667e-01	3.514673e-01	GNAO1;GNAZ;RAB27B
GO_Molecular_Function_2017	metallopeptidase activity (GO:0008237)	6.828611e-01	7.601071e-01	0	0	8.871599e-01	3.384194e-01	MMP9
GO_Molecular_Function_2017	core promoter sequence-specific DNA binding (GO:0001046)	6.828611e-01	7.601071e-01	0	0	8.871599e-01	3.384194e-01	RORA
GO_Molecular_Function_2017	transporter activity (GO:0005215)	6.840964e-01	7.601071e-01	0	0	8.512883e-01	3.231971e-01	XK;ABCF2
GO_Molecular_Function_2017	estrogen receptor binding (GO:0030331)	6.971167e-01	7.693931e-01	0	0	8.515918e-01	3.072564e-01	WIPI1
GO_Molecular_Function_2017	oxidoreductase activity (GO:0016491)	6.971167e-01	7.693931e-01	0	0	8.515918e-01	3.072564e-01	FAXDC2
GO_Molecular_Function_2017	protein kinase binding (GO:0019901)	7.062793e-01	7.769072e-01	0	0	8.626289e-01	2.999745e-01	CDKN2B;LCK;DOK7;ANK2;PTPRJ;CD3E;SASH1;ADD2
GO_Molecular_Function_2017	ribosome binding (GO:0043022)	7.107328e-01	7.792088e-01	0	0	8.187598e-01	2.795726e-01	SLFN14
GO_Molecular_Function_2017	histone deacetylase binding (GO:0042826)	7.228768e-01	7.882295e-01	0	0	7.879270e-01	2.556953e-01	BHLHE41;FOXP3
GO_Molecular_Function_2017	phosphatase binding (GO:0019902)	7.237380e-01	7.882295e-01	0	0	7.883598e-01	2.548971e-01	SYTL2
GO_Molecular_Function_2017	RNA polymerase II transcription factor binding (GO:0001085)	7.361596e-01	7.991206e-01	0	0	7.601312e-01	2.328345e-01	MIXL1
GO_Molecular_Function_2017	magnesium ion binding (GO:0000287)	7.549944e-01	8.168792e-01	0	0	7.591481e-01	2.133547e-01	EPHX2;NLRC4;PRTFDC1
GO_Molecular_Function_2017	SH3 domain binding (GO:0017124)	7.701786e-01	8.305848e-01	0	0	6.863726e-01	1.792344e-01	CD3E
GO_Molecular_Function_2017	GDP binding (GO:0019003)	7.998190e-01	8.597403e-01	0	0	6.256303e-01	1.397469e-01	RAB27B
GO_Molecular_Function_2017	cysteine-type endopeptidase activity (GO:0004197)	8.256433e-01	8.846179e-01	0	0	5.747380e-01	1.101154e-01	CTSH
GO_Molecular_Function_2017	phosphatidylinositol binding (GO:0035091)	8.334901e-01	8.872637e-01	0	0	5.595596e-01	1.019145e-01	MYO1E
GO_Molecular_Function_2017	protein phosphatase binding (GO:0019903)	8.334901e-01	8.872637e-01	0	0	5.595596e-01	1.019145e-01	LCK
GO_Molecular_Function_2017	RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	8.451264e-01	8.967579e-01	0	0	6.680787e-01	1.124170e-01	TXK;BHLHE41;MYBL1;MIXL1
GO_Molecular_Function_2017	core promoter binding (GO:0001047)	8.677428e-01	9.178049e-01	0	0	4.942572e-01	7.011531e-02	FOXP3
GO_Molecular_Function_2017	zinc ion binding (GO:0008270)	8.759624e-01	9.235386e-01	0	0	6.720995e-01	8.900758e-02	RPH3A;ZNF185;FNTB;ZBTB32;MMP9;PHEX
GO_Molecular_Function_2017	ATPase activity (GO:0016887)	8.798422e-01	9.246749e-01	0	0	5.442295e-01	6.966831e-02	KIF21A;KIFC3
GO_Molecular_Function_2017	RNA polymerase II transcription factor activity, sequence-specific DNA binding (GO:0000981)	8.841274e-01	9.262287e-01	0	0	5.372887e-01	6.616933e-02	SPIB;FOXP3
GO_Molecular_Function_2017	microtubule binding (GO:0008017)	9.070027e-01	9.471864e-01	0	0	4.990737e-01	4.871451e-02	DNM3;NDRG1
GO_Molecular_Function_2017	mRNA binding (GO:0003729)	9.542147e-01	9.914831e-01	0	0	3.213049e-01	1.505848e-02	RBPMS2
GO_Molecular_Function_2017	transcription regulatory region DNA binding (GO:0044212)	9.554292e-01	9.914831e-01	0	0	4.596846e-01	2.095914e-02	BCL11B;TBX21;ZNF831
GO_Molecular_Function_2017	RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	9.652955e-01	9.954919e-01	0	0	2.943594e-01	1.039706e-02	RORA
GO_Molecular_Function_2017	transcription corepressor activity (GO:0003714)	9.653255e-01	9.954919e-01	0	0	3.812156e-01	1.345308e-02	ZBTB32;BHLHE41
GO_Molecular_Function_2017	protein complex binding (GO:0032403)	9.724545e-01	9.997196e-01	0	0	2.751126e-01	7.684447e-03	RPH3A
GO_Molecular_Function_2017	cadherin binding (GO:0045296)	9.784438e-01	9.999950e-01	0	0	4.391256e-01	9.569408e-03	DOCK9;SRC;MYO6;NDRG1
GO_Molecular_Function_2017	protein serine/threonine kinase activity (GO:0004674)	9.817397e-01	9.999950e-01	0	0	4.595037e-01	8.468218e-03	NUAK1;PRKCA;FAM20A;PRKG1;MAPK13
GO_Molecular_Function_2017	ubiquitin protein ligase activity (GO:0061630)	9.937356e-01	9.999950e-01	0	0	1.937465e-01	1.217519e-03	RNF165
GO_Molecular_Function_2017	transcription factor activity, sequence-specific DNA binding (GO:0003700)	9.984666e-01	9.999950e-01	0	0	4.291608e-01	6.585704e-04	THRB;TBX21;SP140;SOX13;RORA;FOXP3;TP63;SOX5;ZNF860
GO_Molecular_Function_2017	transcription coactivator activity (GO:0003713)	9.994384e-01	9.999950e-01	0	0	1.305108e-01	7.331448e-05	TGFB1I1
GO_Molecular_Function_2017	ubiquitin-protein transferase activity (GO:0004842)	9.994875e-01	9.999950e-01	0	0	1.957648e-01	1.003601e-04	NLRC4;FBXL16
GO_Molecular_Function_2017	DNA binding (GO:0003677)	9.994995e-01	9.999950e-01	0	0	2.800050e-01	1.401730e-04	ZBP1;ZBTB32;RORA;TP63
GO_Molecular_Function_2017	ATP binding (GO:0005524)	9.997967e-01	9.999950e-01	0	0	1.145757e-01	2.329613e-05	NLRC4
GO_Molecular_Function_2017	RNA binding (GO:0003723)	9.999950e-01	9.999950e-01	0	0	9.477100e-02	4.760094e-07	ZMAT4;ZNF385D;TNS1;SNTB2
