Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2017	negative regulation of ERBB signaling pathway (GO:1901185)	4.696536e-02	3.194266e-01	0	0	7.124063e+00	2.178784e+01	PTPN18;EGF
GO_Biological_Process_2017	high-density lipoprotein particle remodeling (GO:0034375)	4.696536e-02	3.194266e-01	0	0	7.124063e+00	2.178784e+01	CETP;LIPC
GO_Biological_Process_2017	positive regulation of protein tyrosine kinase activity (GO:0061098)	4.696536e-02	3.194266e-01	0	0	7.124063e+00	2.178784e+01	DOK7;PDGFB
GO_Biological_Process_2017	neutrophil degranulation (GO:0043312)	4.813047e-02	3.238861e-01	0	0	1.474956e+00	4.474782e+00	TNFAIP6;HP;HBB;PTPRJ;FPR2;FCAR;CXCR1;ADGRE3;CLEC5A;CXCR2;CTSH;STOM;CAMP;TXNDC5;CTSA;MGAM;TICAM2;CR1;KRT1;ANO6;MMP9;IGF2R;CEACAM3;SLCO4C1;BPI
GO_Biological_Process_2017	animal organ morphogenesis (GO:0009887)	4.825178e-02	3.238861e-01	0	0	3.172865e+00	9.617977e+00	NRP1;PTCH1;BHLHE41;PDGFA
GO_Biological_Process_2017	defense response to Gram-negative bacterium (GO:0050829)	5.091710e-02	3.373668e-01	0	0	4.011655e+00	1.194493e+01	SELP;SERPINE1;TLR9
GO_Biological_Process_2017	positive regulation of smooth muscle cell proliferation (GO:0048661)	5.091710e-02	3.373668e-01	0	0	4.011655e+00	1.194493e+01	CCL5;PDGFB;RBPMS2
GO_Biological_Process_2017	cellular response to interleukin-1 (GO:0071347)	5.326829e-02	3.462439e-01	0	0	3.059255e+00	8.971002e+00	CCL3L1;CCL5;CCL4;CCL3
GO_Biological_Process_2017	positive regulation of endothelial cell proliferation (GO:0001938)	5.326829e-02	3.462439e-01	0	0	3.059255e+00	8.971002e+00	NRP1;ITGB3;PDGFB;PRKCA
GO_Biological_Process_2017	peptidyl-tyrosine phosphorylation (GO:0018108)	5.326829e-02	3.462439e-01	0	0	3.059255e+00	8.971002e+00	EPHA4;SRC;LCK;PDGFB
GO_Biological_Process_2017	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	5.797534e-02	3.500576e-01	0	0	3.775313e+00	1.075110e+01	ZFYVE28;EGF;PTPRJ
GO_Biological_Process_2017	regulation of heart rate by cardiac conduction (GO:0086091)	5.797534e-02	3.500576e-01	0	0	3.775313e+00	1.075110e+01	ANK2;SCN1B;DSC2
GO_Biological_Process_2017	semaphorin-plexin signaling pathway (GO:0071526)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	NRP1;PLXNA4
GO_Biological_Process_2017	hematopoietic progenitor cell differentiation (GO:0002244)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	TNFRSF13B;MIXL1
GO_Biological_Process_2017	sarcomere organization (GO:0045214)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	TPM1;MYOM2
GO_Biological_Process_2017	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	TGFBR3;TPM1
GO_Biological_Process_2017	regulation of sodium ion transmembrane transporter activity (GO:2000649)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	FXYD1;SCN1B
GO_Biological_Process_2017	sodium ion transmembrane transport (GO:0035725)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	ANO6;SCN1B
GO_Biological_Process_2017	positive regulation of exocytosis (GO:0045921)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	RAB27B;SYTL4
GO_Biological_Process_2017	filopodium assembly (GO:0046847)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	DNM3;FGD2
GO_Biological_Process_2017	reverse cholesterol transport (GO:0043691)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	CETP;LIPC
GO_Biological_Process_2017	positive regulation of wound healing (GO:0090303)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	DMTN;MYLK
GO_Biological_Process_2017	cellular response to organic cyclic compound (GO:0071407)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	CCL5;CCL3
GO_Biological_Process_2017	positive regulation of endothelial cell apoptotic process (GO:2000353)	5.862698e-02	3.500576e-01	0	0	6.105755e+00	1.731934e+01	FASLG;ANO6
GO_Biological_Process_2017	response to lipopolysaccharide (GO:0032496)	6.235910e-02	3.701896e-01	0	0	2.257189e+00	6.263352e+00	SELP;CD6;TNFRSF10C;TNFRSF8;TNFRSF11A;PF4V1
GO_Biological_Process_2017	substrate adhesion-dependent cell spreading (GO:0034446)	6.546762e-02	3.842014e-01	0	0	3.565232e+00	9.719535e+00	LAMA5;ITGB3;ITGB7
GO_Biological_Process_2017	positive regulation of epithelial cell migration (GO:0010634)	6.546762e-02	3.842014e-01	0	0	3.565232e+00	9.719535e+00	VIL1;SRC;CTSH
GO_Biological_Process_2017	regulation of cell proliferation (GO:0042127)	6.603938e-02	3.853548e-01	0	0	1.951628e+00	5.303557e+00	ITK;NUAK1;EGLN3;LCK;SRC;TXK;TNFRSF10C;PF4V1
GO_Biological_Process_2017	positive regulation of angiogenesis (GO:0045766)	6.731442e-02	3.905757e-01	0	0	2.434764e+00	6.569921e+00	SERPINE1;CTSH;PRKCA;ALOX12;SASH1
GO_Biological_Process_2017	positive chemotaxis (GO:0050918)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	NRP1;PTPRJ
GO_Biological_Process_2017	hydrogen peroxide catabolic process (GO:0042744)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	HBB;HBA1
GO_Biological_Process_2017	NAD metabolic process (GO:0019674)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	NT5E;KMO
GO_Biological_Process_2017	positive regulation of protein oligomerization (GO:0032461)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	AIM2;TRABD2A
GO_Biological_Process_2017	regulation of heart contraction (GO:0008016)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	TPM1;FXYD1
GO_Biological_Process_2017	negative regulation of interferon-gamma production (GO:0032689)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	LILRB1;FOXP3
GO_Biological_Process_2017	synaptic vesicle endocytosis (GO:0048488)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	SYNJ1;STON2
GO_Biological_Process_2017	signal peptide processing (GO:0006465)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	PROS1;PCSK5
GO_Biological_Process_2017	negative regulation of T cell proliferation (GO:0042130)	7.115985e-02	3.929095e-01	0	0	5.342025e+00	1.411804e+01	LILRB1;FOXP3
GO_Biological_Process_2017	wound healing (GO:0042060)	7.337873e-02	4.008508e-01	0	0	3.377265e+00	8.821825e+00	ITGB3;TPM1;PDGFA
GO_Biological_Process_2017	potassium ion transport (GO:0006813)	7.337873e-02	4.008508e-01	0	0	3.377265e+00	8.821825e+00	KCNG1;KCNMA1;KCNA3
GO_Biological_Process_2017	tumor necrosis factor-mediated signaling pathway (GO:0033209)	7.834575e-02	4.038413e-01	0	0	1.975506e+00	5.030869e+00	EDA;AIM2;TNFRSF13B;TNFSF13;TNFRSF8;TNFRSF11A;TNFRSF13C
GO_Biological_Process_2017	negative regulation of tumor necrosis factor production (GO:0032720)	8.169228e-02	4.038413e-01	0	0	3.208094e+00	8.035621e+00	C5AR2;BPI;SLAMF1
GO_Biological_Process_2017	phospholipase C-activating G-protein coupled receptor signaling pathway (GO:0007200)	8.169228e-02	4.038413e-01	0	0	3.208094e+00	8.035621e+00	C5AR2;CXCR2;FPR2
GO_Biological_Process_2017	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	8.236596e-02	4.038413e-01	0	0	2.594487e+00	6.477352e+00	NRP1;SRC;ITGB3;PDGFB
GO_Biological_Process_2017	peptidyl-tyrosine autophosphorylation (GO:0038083)	8.236596e-02	4.038413e-01	0	0	2.594487e+00	6.477352e+00	ITK;SRC;LCK;TXK
GO_Biological_Process_2017	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	8.245560e-02	4.038413e-01	0	0	2.278697e+00	5.686478e+00	IRS1;LCK;EGF;PDGFB;PDGFA
GO_Biological_Process_2017	regulation of small GTPase mediated signal transduction (GO:0051056)	8.333934e-02	4.038413e-01	0	0	1.845811e+00	4.586536e+00	ARHGEF12;STARD8;RASGRF2;ARAP3;A2M;ARHGAP6;ARHGAP24;FGD2
GO_Biological_Process_2017	positive regulation of innate immune response (GO:0045089)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	CCL5;SH2D1B
GO_Biological_Process_2017	arachidonic acid metabolic process (GO:0019369)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	PLA2G4C;ALOX12
GO_Biological_Process_2017	multivesicular body sorting pathway (GO:0071985)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	RAB27B;SYTL4
GO_Biological_Process_2017	positive regulation of receptor-mediated endocytosis (GO:0048260)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	SERPINE1;LDLRAP1
GO_Biological_Process_2017	regulation of JNK cascade (GO:0046328)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	TGFBR3;EPHB1
GO_Biological_Process_2017	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	SRC;MMP9
GO_Biological_Process_2017	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	CETP;ITGB3
GO_Biological_Process_2017	positive regulation of interleukin-17 production (GO:0032740)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	SLAMF6;LY9
GO_Biological_Process_2017	stress fiber assembly (GO:0043149)	8.446270e-02	4.038413e-01	0	0	4.748012e+00	1.173445e+01	ITGB5;SRC
GO_Biological_Process_2017	biomineral tissue development (GO:0031214)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	FAM20A
GO_Biological_Process_2017	craniofacial suture morphogenesis (GO:0097094)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	TIFAB
GO_Biological_Process_2017	cellular response to hepatocyte growth factor stimulus (GO:0035729)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	NRP1
GO_Biological_Process_2017	hepoxilin biosynthetic process (GO:0051122)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	ALOX12
GO_Biological_Process_2017	morphogenesis of a branching structure (GO:0001763)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	COL13A1
GO_Biological_Process_2017	regulation of axon extension involved in axon guidance (GO:0048841)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	PLXNA4
GO_Biological_Process_2017	type B pancreatic cell development (GO:0003323)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	BMP6
GO_Biological_Process_2017	Wnt signaling pathway involved in dorsal/ventral axis specification (GO:0044332)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	EGF
GO_Biological_Process_2017	anterior/posterior axis specification (GO:0009948)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	WLS
GO_Biological_Process_2017	serotonin receptor signaling pathway (GO:0007210)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	HTR3A
GO_Biological_Process_2017	heart trabecula formation (GO:0060347)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	TGFBR3
GO_Biological_Process_2017	negative regulation of serine-type endopeptidase activity (GO:1900004)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	CR1
GO_Biological_Process_2017	positive regulation of activation of Janus kinase activity (GO:0010536)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	CCL5
GO_Biological_Process_2017	negative regulation of calcium ion transport (GO:0051926)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	LILRB1
GO_Biological_Process_2017	regulation of delayed rectifier potassium channel activity (GO:1902259)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	KCNG1
GO_Biological_Process_2017	thorax and anterior abdomen determination (GO:0007356)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	TIFAB
GO_Biological_Process_2017	positive regulation of blood pressure (GO:0045777)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	TBXA2R
GO_Biological_Process_2017	negative regulation of heart rate (GO:0010459)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	SPX
GO_Biological_Process_2017	cochlea development (GO:0090102)	8.768900e-02	4.038413e-01	0	0	2.133878e+01	5.193770e+01	TIFAB
GO_Biological_Process_2017	xenobiotic metabolic process (GO:0006805)	8.895983e-02	4.078649e-01	0	0	2.517937e+00	6.092326e+00	EPHX2;RORA;CYP46A1;PTGS1
GO_Biological_Process_2017	positive regulation of protein kinase B signaling (GO:0051897)	9.579933e-02	4.283877e-01	0	0	2.445761e+00	5.736532e+00	SRC;CCL3;PDGFA;PTPRJ
GO_Biological_Process_2017	cellular calcium ion homeostasis (GO:0006874)	9.579933e-02	4.283877e-01	0	0	2.445761e+00	5.736532e+00	CCL5;EPHX2;CCL3;ANK2
GO_Biological_Process_2017	positive regulation of defense response to virus by host (GO:0002230)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	AIM2;LILRB1
GO_Biological_Process_2017	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	KLRK1;SLAMF6
GO_Biological_Process_2017	long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	ACSBG1;ELOVL7
GO_Biological_Process_2017	regulation of neuron death (GO:1901214)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	CCL5;EPHB1
GO_Biological_Process_2017	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	MYO6;NDRG1
GO_Biological_Process_2017	lymphocyte chemotaxis (GO:0048247)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	CCL3L1;CCL3
GO_Biological_Process_2017	positive regulation of interleukin-10 production (GO:0032733)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	TLR9;TIGIT
GO_Biological_Process_2017	positive regulation of DNA binding (GO:0043388)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	EGF;MMP9
GO_Biological_Process_2017	calcium-mediated signaling using intracellular calcium source (GO:0035584)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	SELP;DMTN
GO_Biological_Process_2017	leukocyte tethering or rolling (GO:0050901)	9.844159e-02	4.283877e-01	0	0	4.272802e+00	9.905602e+00	ITGB7;ADD2
GO_Biological_Process_2017	cell-matrix adhesion (GO:0007160)	1.028780e-01	4.338314e-01	0	0	2.377595e+00	5.407154e+00	ITGB5;COL13A1;ITGB3;ITGB7
GO_Biological_Process_2017	regulation of apoptotic process (GO:0042981)	1.030673e-01	4.338314e-01	0	0	1.750792e+00	3.978453e+00	TNFRSF10C;BMP8B;TNFRSF11A;NLRC4;CD3E;NDRG1;TP63;BMP6
GO_Biological_Process_2017	C-terminal protein lipidation (GO:0006501)	1.088699e-01	4.338314e-01	0	0	2.788845e+00	6.184549e+00	VNN2;LYPD2;ALPL
GO_Biological_Process_2017	cytokine-mediated signaling pathway (GO:0019221)	1.101890e-01	4.338314e-01	0	0	2.313114e+00	5.101708e+00	CHAD;IL2RB;GP1BA;IFNLR1
GO_Biological_Process_2017	positive regulation of cell proliferation (GO:0008284)	1.117900e-01	4.338314e-01	0	0	1.501811e+00	3.290667e+00	IRS1;EGF;TNFSF13;PDGFB;TBC1D8;PDGFA;ALOX12;TNFRSF11A;ZNF703;CXCR2;CTSH;S1PR3;SLAMF1
GO_Biological_Process_2017	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	1.130094e-01	4.338314e-01	0	0	3.883993e+00	8.468210e+00	GNAL;FFAR3
GO_Biological_Process_2017	ERK1 and ERK2 cascade (GO:0070371)	1.130094e-01	4.338314e-01	0	0	3.883993e+00	8.468210e+00	EGF;CTSH
GO_Biological_Process_2017	regulation of MAPK cascade (GO:0043408)	1.130094e-01	4.338314e-01	0	0	3.883993e+00	8.468210e+00	BMP8B;BMP6
GO_Biological_Process_2017	natural killer cell activation (GO:0030101)	1.130094e-01	4.338314e-01	0	0	3.883993e+00	8.468210e+00	NCR1;KLRK1
GO_Biological_Process_2017	positive regulation of protein autophosphorylation (GO:0031954)	1.130094e-01	4.338314e-01	0	0	3.883993e+00	8.468210e+00	PDGFB;PDGFA
GO_Biological_Process_2017	lipid homeostasis (GO:0055088)	1.130094e-01	4.338314e-01	0	0	3.883993e+00	8.468210e+00	CETP;ABCB4
GO_Biological_Process_2017	positive regulation of MAPK cascade (GO:0043410)	1.186122e-01	4.338314e-01	0	0	2.672387e+00	5.697251e+00	PDGFB;PDGFA;ADRB2
GO_Biological_Process_2017	positive regulation of GTPase activity (GO:0043547)	1.194741e-01	4.338314e-01	0	0	1.862483e+00	3.957136e+00	CCL3L1;DOCK9;CCL5;CCL4;CCL3;RGS7
GO_Biological_Process_2017	synapse assembly (GO:0007416)	1.280854e-01	4.338314e-01	0	0	3.559986e+00	7.315977e+00	DNM3;GPM6A
GO_Biological_Process_2017	actomyosin structure organization (GO:0031032)	1.280854e-01	4.338314e-01	0	0	3.559986e+00	7.315977e+00	FRMD3;EPB41L4A
GO_Biological_Process_2017	necroptotic process (GO:0070266)	1.280854e-01	4.338314e-01	0	0	3.559986e+00	7.315977e+00	TICAM2;FASLG
GO_Biological_Process_2017	activation of phospholipase C activity (GO:0007202)	1.280854e-01	4.338314e-01	0	0	3.559986e+00	7.315977e+00	ITK;TXK
GO_Biological_Process_2017	heterotypic cell-cell adhesion (GO:0034113)	1.280854e-01	4.338314e-01	0	0	3.559986e+00	7.315977e+00	ITGB3;ITGB7
GO_Biological_Process_2017	peptidyl-L-cysteine S-palmitoylation (GO:0018230)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	GOLGA7B
GO_Biological_Process_2017	nerve development (GO:0021675)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	NRP1
GO_Biological_Process_2017	axon extension involved in axon guidance (GO:0048846)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	NRP1
GO_Biological_Process_2017	sympathetic ganglion development (GO:0061549)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	NRP1
GO_Biological_Process_2017	striated muscle myosin thick filament assembly (GO:0071688)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	MYOM2
GO_Biological_Process_2017	digestive tract development (GO:0048565)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	MIXL1
GO_Biological_Process_2017	pharyngeal system development (GO:0060037)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	PTCH1
GO_Biological_Process_2017	positive regulation of keratinocyte migration (GO:0051549)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	MMP9
GO_Biological_Process_2017	endoderm development (GO:0007492)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	MIXL1
GO_Biological_Process_2017	glutamate receptor signaling pathway (GO:0007215)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	GRIK4
GO_Biological_Process_2017	complement activation, lectin pathway (GO:0001867)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	KRT1
GO_Biological_Process_2017	positive regulation of chondrocyte differentiation (GO:0032332)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	SOX5
GO_Biological_Process_2017	regulation of muscle contraction (GO:0006937)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	TPM1
GO_Biological_Process_2017	negative regulation of axon regeneration (GO:0048681)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	EPHA4
GO_Biological_Process_2017	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	CCL3
GO_Biological_Process_2017	negative regulation of interleukin-10 production (GO:0032693)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	FOXP3
GO_Biological_Process_2017	osteoblast development (GO:0002076)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	CLEC5A
GO_Biological_Process_2017	protein localization to endoplasmic reticulum (GO:0070972)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	ANK2
GO_Biological_Process_2017	water transport (GO:0006833)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	AQP9
GO_Biological_Process_2017	cardiac muscle cell proliferation (GO:0060038)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	TGFBR3
GO_Biological_Process_2017	embryonic placenta development (GO:0001892)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	PDGFB
GO_Biological_Process_2017	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	PDGFA
GO_Biological_Process_2017	negative regulation of oxidoreductase activity (GO:0051354)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	HP
GO_Biological_Process_2017	positive regulation of plasminogen activation (GO:0010756)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	CLEC3B
GO_Biological_Process_2017	maintenance of gastrointestinal epithelium (GO:0030277)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	TLR9
GO_Biological_Process_2017	positive regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway (GO:0010579)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	ADORA2A
GO_Biological_Process_2017	positive regulation of insulin receptor signaling pathway (GO:0046628)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	IRS1
GO_Biological_Process_2017	negative regulation of cytokine secretion involved in immune response (GO:0002740)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	LILRB1
GO_Biological_Process_2017	phosphatidylcholine metabolic process (GO:0046470)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	CETP
GO_Biological_Process_2017	hair follicle development (GO:0001942)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	PDGFA
GO_Biological_Process_2017	lactation (GO:0007595)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	PRLR
GO_Biological_Process_2017	regulation of vascular permeability (GO:0043114)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	SRC
GO_Biological_Process_2017	positive regulation of potassium ion transport (GO:0043268)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	ANK2
GO_Biological_Process_2017	negative regulation of vascular smooth muscle cell proliferation (GO:1904706)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	TPM1
GO_Biological_Process_2017	adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	GNAL
GO_Biological_Process_2017	collagen metabolic process (GO:0032963)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	P3H2
GO_Biological_Process_2017	regulation of BMP signaling pathway (GO:0030510)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	PCSK6
GO_Biological_Process_2017	regulation of cardiac muscle cell contraction (GO:0086004)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	ANK2
GO_Biological_Process_2017	regulation of cholesterol metabolic process (GO:0090181)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	EPHX2
GO_Biological_Process_2017	response to peptide hormone (GO:0043434)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	IRS1
GO_Biological_Process_2017	negative regulation of appetite (GO:0032099)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	SPX
GO_Biological_Process_2017	genitalia development (GO:0048806)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	TIFAB
GO_Biological_Process_2017	head development (GO:0060322)	1.286121e-01	4.338314e-01	0	0	1.066837e+01	2.188034e+01	TRABD2A
GO_Biological_Process_2017	protein processing (GO:0016485)	1.286638e-01	4.338314e-01	0	0	2.565246e+00	5.260171e+00	PTCH1;PCSK6;PCSK5
GO_Biological_Process_2017	positive regulation of T cell proliferation (GO:0042102)	1.286638e-01	4.338314e-01	0	0	2.565246e+00	5.260171e+00	CD6;CCL5;CD3E
GO_Biological_Process_2017	leukocyte migration (GO:0050900)	1.341126e-01	4.338314e-01	0	0	1.503450e+00	3.020545e+00	CEACAM3;SELP;LCK;SRC;PROS1;ITGB3;ESAM;FPR2;GP6;JAM3;ADD2
GO_Biological_Process_2017	antimicrobial humoral response (GO:0019730)	1.390049e-01	4.338314e-01	0	0	2.466346e+00	4.866709e+00	GNLY;BPI;CAMP
GO_Biological_Process_2017	protein localization to plasma membrane (GO:0072659)	1.390049e-01	4.338314e-01	0	0	2.466346e+00	4.866709e+00	GOLGA7B;PLEKHF1;ANK2
GO_Biological_Process_2017	positive regulation of MAP kinase activity (GO:0043406)	1.390049e-01	4.338314e-01	0	0	2.466346e+00	4.866709e+00	EGF;PDGFB;PDGFA
GO_Biological_Process_2017	MAPK cascade (GO:0000165)	1.407980e-01	4.338314e-01	0	0	1.521063e+00	2.981936e+00	IRS1;EGF;RASGRF2;CCL5;IL2RB;PDGFB;CCL3;PDGFA;NEFL;NCAM1
GO_Biological_Process_2017	positive regulation of cytosolic calcium ion concentration (GO:0007204)	1.416042e-01	4.338314e-01	0	0	2.086643e+00	4.078802e+00	C5AR2;S1PR3;FPR2;CCR4
GO_Biological_Process_2017	protein heterooligomerization (GO:0051291)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	HBB;HBA1
GO_Biological_Process_2017	positive regulation of mitotic nuclear division (GO:0045840)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	EGF;PDGFB
GO_Biological_Process_2017	cardiac muscle contraction (GO:0060048)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	TPM1;SCN1B
GO_Biological_Process_2017	sensory perception of smell (GO:0007608)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	OR4D1;GNAL
GO_Biological_Process_2017	positive regulation of interleukin-1 beta secretion (GO:0050718)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	AIM2;CCL3
GO_Biological_Process_2017	neuropeptide signaling pathway (GO:0007218)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	NXPH4;PNOC
GO_Biological_Process_2017	cellular response to transforming growth factor beta stimulus (GO:0071560)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	CLEC3B;SOX5
