gene_name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name,gene_id
CERS4,0.900167338495107,0.947544566836955,0.0158185603863211,1,99.0946663723596,-0.0733204788185614,CERS4,ENSG00000090661
PIP4K2A,0.0013790199160562,0.0118066773634951,10.8376461447422,1,99.0946663723596,-1.76543186845037,PIP4K2A,ENSG00000150867
ADH6,0.461587087045643,0.658281641536855,0.546284278768146,1,99.0946663723596,0.633303858005967,ADH6,ENSG00000172955
SLC16A6,0.290859045438655,0.496177150185354,1.12764647778152,1,99.0946663723596,-0.644877467806696,SLC16A6,ENSG00000108932
CDH26,0.644376893735991,0.792001404729423,0.214372458794937,1,99.0946663723596,0.271891366076487,CDH26,ENSG00000124215
AKAP5,0.0106180838675016,0.0517450480872398,6.78305217564337,1,99.0946663723596,-1.95463945450297,AKAP5,ENSG00000179841
LUM,0.0335108955694794,0.11824592649781,4.64797132688684,1,99.0946663723596,-6.48643678702402,LUM,ENSG00000139329
OVOL1,0.887062569856021,0.939088047698519,0.0202743696894141,1,99.0946663723596,0.120919489056451,OVOL1,ENSG00000172818
EFCAB6,0.0749946599298421,0.203679141580234,3.23793737577044,1,99.0946663723596,1.10378956318034,EFCAB6,ENSG00000186976
RP13-122B23.13,7.17515014383076e-05,0.0011425398318201,17.1794684533041,1,99.0946663723596,2.7210664777307,RP13-122B23.13,ENSG00000284976
PKD2L1,0.603462455676116,0.763876526172299,0.271541046859224,1,99.0946663723596,-0.379040071505991,PKD2L1,ENSG00000107593
CAV2,0.0011771766490338,0.0105566781504117,11.1638794980785,1,99.0946663723596,-2.58064750032919,CAV2,ENSG00000105971
CCDC180,0.0807613579026081,0.213870946866571,3.11278796788903,1,99.0946663723596,1.01351706975183,CCDC180,ENSG00000197816
LYPD3,0.321636663651894,0.528139020774867,0.992178274702456,1,99.0946663723596,-0.760950626970455,LYPD3,ENSG00000124466
COL4A5,0.795024279779933,0.889288903556972,0.0678564441264192,1,99.0946663723596,-0.200215598437461,COL4A5,ENSG00000188153
COBL,0.718962087571515,0.84197513300091,0.130229777703543,1,99.0946663723596,0.234436198951366,COBL,ENSG00000106078
PHLDA3,0.266549217386691,0.469442087683499,1.24845630308091,1,99.0946663723596,-0.492924896685179,PHLDA3,ENSG00000174307
KRT6B,0.116332898983667,0.274240685958668,2.50971217490651,1,99.0946663723596,-2.10903542922448,KRT6B,ENSG00000185479
CTSZ,0.0763787351410915,0.205983643854076,3.2069639776079,1,99.0946663723596,-0.989319656773954,CTSZ,ENSG00000101160
CD6,0.415505929533065,0.618198712333601,0.668588292332099,1,99.0946663723596,0.485168928740313,CD6,ENSG00000013725
DEFA3,0.0392565421938329,0.131292783256966,4.36453385405463,1,99.0946663723596,-144269487.397696,DEFA3,ENSG00000239839
ERBB4,0.332615958642237,0.538387760832369,0.947935806371535,1,99.0946663723596,-0.785971170326059,ERBB4,ENSG00000178568
PBK,0.007199342761514,0.0392548678381356,7.53133215347722,1,99.0946663723596,-4.28504863301085,PBK,ENSG00000168078
PTPN13,0.209884938192663,0.406438687437381,1.59282783083832,1,99.0946663723596,-0.853504895986769,PTPN13,ENSG00000163629
LACTB,0.171315068911304,0.356723318305279,1.89881196091333,1,99.0946663723596,-0.5788294772425,LACTB,ENSG00000103642
IQCH,0.516448927728157,0.699416207649184,0.42401229616826,1,99.0946663723596,0.434721283103715,IQCH,ENSG00000103599
MSN,0.378571514327408,0.584215299887975,0.782326809786765,1,99.0946663723596,0.351909755247675,MSN,ENSG00000147065
PABPN1,0.0041961507887893,0.0267953434788593,8.59021688888427,1,99.0946663723596,-0.929072096284824,PABPN1,ENSG00000100836
CHI3L1,6.17704572928874e-08,3.11972006529734e-06,34.2960256872302,1,99.0946663723596,3.51067134077148,CHI3L1,ENSG00000133048
NBL1,0.0578804128037431,0.171082151407992,3.68199712139045,1,99.0946663723596,-1.27185667316462,NBL1,ENSG00000158747
EIF4EBP3,2.91471402362385e-05,0.0005478785758691,19.2116336213797,1,99.0946663723596,2.13510098655034,EIF4EBP3,ENSG00000243056
SMARCA1,0.0784602540021591,0.209723831167633,3.16151841662833,1,99.0946663723596,-1.29139094829805,SMARCA1,ENSG00000102038
KLRC1,0.410280509776052,0.614310850084581,0.68376345360421,1,99.0946663723596,0.699907271817742,KLRC1,ENSG00000134545
ADGRG1,0.108837950018394,0.261629687544217,2.61797535769702,1,99.0946663723596,-1.00054380460691,ADGRG1,ENSG00000205336
TLCD2,0.0336013468868212,0.118481477033925,4.6431195260111,1,99.0946663723596,-0.954123192808691,TLCD2,ENSG00000185561
AKR1C1,0.10485749155225,0.255500710409967,2.67890883552918,1,99.0946663723596,-1.09515129274313,AKR1C1,ENSG00000187134
CRISP3,7.67814642788513e-13,1.82813010187741e-10,67.7233026235478,1,99.0946663723596,7.10253519458794,CRISP3,ENSG00000096006
TMEM74B,0.0001080396415748,0.0015522937007884,16.2711505721183,1,99.0946663723596,-3.14579464615009,TMEM74B,ENSG00000125895
EPPK1,0.369825540214348,0.574789112006605,0.811621695106556,1,99.0946663723596,0.600510830790168,EPPK1,ENSG00000261150
PLCB2,0.891629627225362,0.942326809580809,0.0186576496688556,1,99.0946663723596,0.0638042657513874,PLCB2,ENSG00000137841
TMEM176A,1.90651733366499e-06,5.56449256303682e-05,25.6356822389204,1,99.0946663723596,2.19599203757333,TMEM176A,ENSG00000002933
RAB7B,0.86864350893753,0.930320064708159,0.0274932881758869,1,99.0946663723596,0.0842313664660656,RAB7B,ENSG00000276600
RPL21,0.0023907479808556,0.0177883034289853,9.71596313625551,1,99.0946663723596,-1.41735087834921,RPL21,ENSG00000122026
CD80,0.843494395324471,0.916677491153592,0.0391818156397524,1,99.0946663723596,0.120081175669095,CD80,ENSG00000121594
MPDZ,0.739146156644709,0.850778458812646,0.111502017652386,1,99.0946663723596,0.19761736654293,MPDZ,ENSG00000107186
CNKSR1,0.506902499153009,0.693143434083029,0.443673298555192,1,99.0946663723596,0.413319900371033,CNKSR1,ENSG00000142675
TNFRSF12A,0.177836464497511,0.365768129365509,1.84168679346293,1,99.0946663723596,-0.836504097200775,TNFRSF12A,ENSG00000006327
LTA4H,0.536430634866147,0.713923511936932,0.384873514886823,1,99.0946663723596,0.283865848605118,LTA4H,ENSG00000111144
DUSP14,0.0197174541415421,0.0814770832295129,5.61756603057958,1,99.0946663723596,1.11619305674047,DUSP14,ENSG00000276023
SEMA5A,0.0566674848010675,0.168493816052895,3.71872340276699,1,99.0946663723596,-1.7638483732017,SEMA5A,ENSG00000112902
CD5L,0.0825625001747465,0.216927220637799,3.07569389622458,1,99.0946663723596,-1.55982547677764,CD5L,ENSG00000073754
TESPA1,0.654986765421993,0.799739640319894,0.200883888603986,1,99.0946663723596,0.345678770876714,TESPA1,ENSG00000135426
PRDM1,0.410422496670176,0.614310850084581,0.683347316939387,1,99.0946663723596,0.419202027808514,PRDM1,ENSG00000057657
IL36A,0.0018133200381783,0.0145765276380897,10.2770399462098,1,99.0946663723596,6.08954982616081,IL36A,ENSG00000136694
NR4A3,0.0033973538499971,0.0229861559539728,9.01021408142225,1,99.0946663723596,-1.933472635155,NR4A3,ENSG00000119508
FKBP6,1.34854139400747e-05,0.0002881498705144,20.9859104740908,1,99.0946663723596,3.17313517288498,FKBP6,ENSG00000077800
PCED1B,0.897342312355667,0.945366953598469,0.0167316133290441,1,99.0946663723596,-0.069174592252178,PCED1B,ENSG00000179715
A1BG,0.0436755717984209,0.141928144117865,4.17513132732842,1,99.0946663723596,0.856338787344721,A1BG,ENSG00000121410
SH3D19,0.39915809739894,0.60496831979227,0.717036444646607,1,99.0946663723596,0.472020918014815,SH3D19,ENSG00000109686
TNNT3,0.259053469562032,0.461157607975053,1.28855035002406,1,99.0946663723596,-0.862322298011126,TNNT3,ENSG00000130595
GIMAP8,0.641077255183345,0.791224112660339,0.218676132573609,1,99.0946663723596,0.296148723329549,GIMAP8,ENSG00000171115
SOCS1,0.0322184329519247,0.115488768652352,4.71885855291139,1,99.0946663723596,-1.27311460064879,SOCS1,ENSG00000185338
TMEM30B,0.510806432485726,0.696031564929944,0.43555567674286,1,99.0946663723596,-0.442896191251483,TMEM30B,ENSG00000182107
IGFBP2,0.0128493587523175,0.059542904320285,6.4202929379617,1,99.0946663723596,-1.31221261831322,IGFBP2,ENSG00000115457
IFIT3,0.470010752011258,0.665445820802951,0.525980732081577,1,99.0946663723596,0.3579675263698,IFIT3,ENSG00000119917
FBXO36,0.0624747902317007,0.179938911957663,3.55005110277884,1,99.0946663723596,1.01128735506578,FBXO36,ENSG00000153832
PIGBOS1,0.0041138617056401,0.0264047606267017,8.62947333595748,1,99.0946663723596,-1.04222568125867,PIGBOS1,ENSG00000225973
HLX,0.444121333110489,0.643243888338116,0.590323173486976,1,99.0946663723596,-0.577274433833524,HLX,ENSG00000136630
ELL3,0.569806328130602,0.739816058336279,0.325172444877672,1,99.0946663723596,0.527924124279148,ELL3,ENSG00000128886
KCTD1,0.651211521787368,0.797271696605495,0.205622777602041,1,99.0946663723596,-0.276236961793914,KCTD1,ENSG00000134504
TPST1,0.88038412587239,0.936965324162749,0.0227620756178795,1,99.0946663723596,-0.106431661898794,TPST1,ENSG00000169902
LARP6,0.834105368808724,0.91159056700407,0.0440964754329067,1,99.0946663723596,0.132819824822114,LARP6,ENSG00000166173
BCAT1,0.0005473501397649,0.0057982006331027,12.764528293607,1,99.0946663723596,1.61969403722769,BCAT1,ENSG00000060982
TTC16,0.554793477897422,0.727884384541357,0.351184168009232,1,99.0946663723596,0.352480671099596,TTC16,ENSG00000167094
CALML5,0.0018800295630805,0.0149208695482585,10.2034276290546,1,99.0946663723596,3.34002291316627,CALML5,ENSG00000178372
SPEF2,0.658804123544594,0.802441076180992,0.196159522301113,1,99.0946663723596,0.250909069820697,SPEF2,ENSG00000152582
GIMAP5,0.230523945962002,0.42912126947506,1.45547403993122,1,99.0946663723596,0.923078153604606,GIMAP5,ENSG00000196329
SMIM5,0.0110943080966085,0.0536475246451087,6.69933650067969,1,99.0946663723596,1.44118923557325,SMIM5,ENSG00000204323
GNG11,0.0007704360703196,0.007597988859168,12.0455035807985,1,99.0946663723596,-2.71714394727845,GNG11,ENSG00000127920
SIX2,0.231910466143194,0.430580145085766,1.44678554967467,1,99.0946663723596,-1.40772273079384,SIX2,ENSG00000170577
COL28A1,0.203971214936041,0.400257486138228,1.63520549268934,1,99.0946663723596,0.84156547247416,COL28A1,ENSG00000215018
LTF,0.0887222133635613,0.22760957763869,2.95523514432882,1,99.0946663723596,-1.84236006551142,LTF,ENSG00000012223
NPIPB3,0.0056762059816164,0.0330011975675377,7.99492527722524,1,99.0946663723596,-3.60383035643367,NPIPB3,ENSG00000169246
ACKR3,3.56528674454054e-06,9.48214559718228e-05,24.1250958631799,1,99.0946663723596,-3.19047214178847,ACKR3,ENSG00000144476
RP11-501E24.9,0.321849941230535,0.528315727561614,0.991299707987506,1,99.0946663723596,-144269486.627697,RP11-501E24.9,ENSG00000285854
PRXL2A,0.161682769059293,0.342838780872123,1.9879845529979,1,99.0946663723596,-0.756231717399819,PRXL2A,ENSG00000122378
NHLRC4,0.177602734741434,0.365437725805421,1.84369166457876,1,99.0946663723596,0.80963280357383,NHLRC4,ENSG00000257108
PROM2,0.723556237976105,0.843812776648351,0.125823353432104,1,99.0946663723596,-0.274154559216862,PROM2,ENSG00000155066
USH1C,0.485735581571348,0.676700447995748,0.489621488301885,1,99.0946663723596,0.646687535272299,USH1C,ENSG00000006611
FSTL1,0.927814425484831,0.963374666578225,0.0082493085237523,1,99.0946663723596,0.0554921411530113,FSTL1,ENSG00000163430
DUOX2,9.62715044744823e-05,0.0014241346815751,16.5261344564555,1,99.0946663723596,2.70952062176996,DUOX2,ENSG00000140279
C19orf38,0.974802782441712,0.983655683594059,0.0010026813335152,1,99.0946663723596,-0.0156629969343058,C19orf38,ENSG00000214212
RNASE1,0.928641915564369,0.963721373562027,0.0080607515961225,1,99.0946663723596,-0.0515101852075375,RNASE1,ENSG00000129538
VKORC1,3.16300810835288e-09,2.13716764077897e-07,42.3383375469933,1,99.0946663723596,-2.64373538072771,VKORC1,ENSG00000167397
PPP1R9A,0.160930996656532,0.341824546849049,1.99520182405458,1,99.0946663723596,-1.04805999545222,PPP1R9A,ENSG00000158528
FMO3,0.504849629648829,0.691764359617469,0.447985487521118,1,99.0946663723596,-0.51901894297919,FMO3,ENSG00000007933
C11orf21,0.367818217564471,0.572845245332941,0.818483448732762,1,99.0946663723596,-0.581639262309632,C11orf21,ENSG00000110665
RASD1,1.50361328669027e-06,4.6987915209071e-05,26.2142142580179,1,99.0946663723596,-4.31707676690153,RASD1,ENSG00000108551
IGKV3-20,0.332384955015526,0.538188074830839,0.948846406468029,1,99.0946663723596,1.41935997588535,IGKV3-20,ENSG00000239951
NTN1,0.293257832418769,0.498521435778252,1.1164288441691,1,99.0946663723596,-0.815790307062843,NTN1,ENSG00000065320
FAM83B,0.21255812825998,0.408765631269193,1.57413866908244,1,99.0946663723596,-1.49807011327625,FAM83B,ENSG00000168143
CYP1B1,0.965757418787815,0.979668714534201,0.0018523154989758,1,99.0946663723596,0.0274568124057428,CYP1B1,ENSG00000138061
PPP1R2B,0.0141835883646061,0.0640053626561646,6.23363171893516,1,99.0946663723596,-8.58451560779828,PPP1R2B,ENSG00000231989
SULT2B1,0.475814030876947,0.667528101679219,0.512332745424229,1,99.0946663723596,0.469685188709142,SULT2B1,ENSG00000088002
PTGS1,0.414581164491675,0.617671579993556,0.671253145705366,1,99.0946663723596,0.518979935416288,PTGS1,ENSG00000095303
AMY1A,0.015409308486811,0.067882416241458,6.07768816505664,1,99.0946663723596,-8.03372305122704,AMY1A,ENSG00000237763
PLEKHA5,0.429965657183145,0.630633114084988,0.628047348469896,1,99.0946663723596,-0.454074105615424,PLEKHA5,ENSG00000052126
RUBCNL,0.900639654243245,0.947842195583293,0.0156684466874486,1,99.0946663723596,-0.0809539439980063,RUBCNL,ENSG00000102445
RSPO3,0.0180595564904066,0.0767185917179549,5.78083959178169,1,99.0946663723596,-2.46578833206047,RSPO3,ENSG00000146374
DPP10,0.0129090397161491,0.059708786846203,6.41151839607889,1,99.0946663723596,-7.70202465158822,DPP10,ENSG00000175497
TTC23L,0.23826954734689,0.43863986199081,1.40773519617726,1,99.0946663723596,0.888224425259139,TTC23L,ENSG00000205838
RGPD5,1.9254170632442e-09,1.41574784062074e-07,43.7317567101299,1,99.0946663723596,-5.36728247493066,RGPD5,ENSG00000015568
EPB41L3,0.389967837379908,0.596098803699034,0.745569044066238,1,99.0946663723596,-0.459578447180294,EPB41L3,ENSG00000082397
FUT6,0.000154247586712,0.0020670194466057,15.4886556712571,1,99.0946663723596,2.56655378381515,FUT6,ENSG00000156413
DMRTA2,0.242889277621183,0.444201312401578,1.38015943161576,1,99.0946663723596,-1.33945905350758,DMRTA2,ENSG00000142700
STEAP4,0.316226136411263,0.521997584039721,1.01472840547476,1,99.0946663723596,0.598878853192675,STEAP4,ENSG00000127954
GPR132,0.997684409253034,0.997883986050244,8.46517615030678e-06,1,99.0946663723596,-0.0019410587926223,GPR132,ENSG00000183484
TTC6,0.821785945026312,0.906707946054662,0.0510066524856574,1,99.0946663723596,-0.191238102275966,TTC6,ENSG00000139865
MAP4K1,0.220206727905306,0.417374389509679,1.5221893949555,1,99.0946663723596,0.659066479415204,MAP4K1,ENSG00000104814
TMC4,0.351018738254667,0.556645284339708,0.878034364848335,1,99.0946663723596,0.502611707880571,TMC4,ENSG00000167608
FZD6,0.285432972688263,0.490011931163082,1.15346631589732,1,99.0946663723596,-0.705926367277591,FZD6,ENSG00000164930
USP36,0.472364844864108,0.666006151889594,0.520411511829079,1,99.0946663723596,-0.348516416232508,USP36,ENSG00000055483
C9orf152,0.927459964269014,0.963294520428972,0.0083307506801829,1,99.0946663723596,-0.0704810690191069,C9orf152,ENSG00000188959
TMPRSS11A,0.0013469391275536,0.011582099503195,10.8860684846514,1,99.0946663723596,3.33081827901342,TMPRSS11A,ENSG00000187054
CD207,0.895388292323705,0.943905009828911,0.017378400329628,1,99.0946663723596,0.134255268418094,CD207,ENSG00000116031
MYO1D,0.796478335319256,0.89000236841313,0.0668752513345598,1,99.0946663723596,-0.16483169711203,MYO1D,ENSG00000176658
TCTE1,0.324566059459234,0.52981726976695,0.980178445713678,1,99.0946663723596,0.707649489742677,TCTE1,ENSG00000146221
CYP2A13,0.235147821988193,0.435077163949645,1.4267437381581,1,99.0946663723596,1.11552120527745,CYP2A13,ENSG00000197838
ANKRD65,0.728442624422977,0.845844425510675,0.121230201363599,1,99.0946663723596,-0.205712382340849,ANKRD65,ENSG00000235098
C1QTNF3-AMACR,0.136982040925154,0.306859410674627,2.24781886989681,1,99.0946663723596,-5.24028479387561,C1QTNF3-AMACR,ENSG00000273294
MATK,0.750790605517812,0.860012148359463,0.101429947216534,1,99.0946663723596,0.192808676626678,MATK,ENSG00000007264
MARVELD3,0.904598536395012,0.949809467025422,0.0144387767772176,1,99.0946663723596,0.0801523784321018,MARVELD3,ENSG00000140832
RASSF10,0.731872885886633,0.846291496168632,0.118062969157791,1,99.0946663723596,-0.290172618866876,RASSF10,ENSG00000189431
CD22,0.876742622729268,0.934390469208532,0.0241805852583158,1,99.0946663723596,0.0992965598809681,CD22,ENSG00000012124
ABO,0.575528338996039,0.744731287520755,0.315606701338178,1,99.0946663723596,0.330066706274238,ABO,ENSG00000175164
IL1RN,0.0001012535008602,0.0014759985548137,16.4144870137924,1,99.0946663723596,1.92063467248718,IL1RN,ENSG00000136689
GBP5,1.97941663186449e-06,5.68797882719682e-05,25.5445239548011,1,99.0946663723596,2.31888085335043,GBP5,ENSG00000154451
TNFRSF4,0.0002284482393068,0.002841396011279,14.6339221613726,1,99.0946663723596,2.32323889511494,TNFRSF4,ENSG00000186827
PLAAT4,0.0001818172672815,0.002355145949243,15.1297050540947,1,99.0946663723596,1.4049891757559,PLAAT4,ENSG00000133321
ACP2,0.0284416629837748,0.106204865510735,4.94469135261292,1,99.0946663723596,0.894399887685321,ACP2,ENSG00000134575
LRP11,0.70497274767458,0.834053812731871,0.144180187172273,1,99.0946663723596,0.218208192159537,LRP11,ENSG00000120256
ERBB3,0.728150334161448,0.845703059420961,0.121502253896565,1,99.0946663723596,0.201944712653045,ERBB3,ENSG00000065361
GM2A,0.0002866809208895,0.0034047615307545,14.1438354731192,1,99.0946663723596,1.29015654035184,GM2A,ENSG00000196743
SPACA9,0.0771328653938383,0.207457948880684,3.19034454701078,1,99.0946663723596,0.89870609212437,SPACA9,ENSG00000165698
HNRNPCL1,0.0489840549859337,0.153941090464908,3.97301909627083,1,99.0946663723596,-144269485.836542,HNRNPCL1,ENSG00000179172
LY75-CD302,0.027761273797377,0.104444220456648,4.98874031878506,1,99.0946663723596,-6.80249958997986,LY75-CD302,ENSG00000248672
CCL15-CCL14,0.108389914217064,0.261040233818414,2.62470896676527,1,99.0946663723596,-3.76516504076634,CCL15-CCL14,ENSG00000275688
GPR162,0.23665755326626,0.436637552151771,1.41751242442869,1,99.0946663723596,0.665894015025388,GPR162,ENSG00000250510
STMN1,0.0470231826630604,0.149564830353246,4.04481498758612,1,99.0946663723596,-0.741096614383977,STMN1,ENSG00000117632
BTC,0.0133678336352287,0.0612080294653329,6.34544895141298,1,99.0946663723596,1.50319895661931,BTC,ENSG00000174808
TMEM54,0.127053490123406,0.291006619613847,2.36773903730672,1,99.0946663723596,-1.07208155009195,TMEM54,ENSG00000121900
DZIP1,0.205031677881531,0.400922326713983,1.6274989586695,1,99.0946663723596,0.793395172989389,DZIP1,ENSG00000134874
NQO1,0.0096976980678874,0.049127143201051,6.95656691302394,1,99.0946663723596,1.28093267252314,NQO1,ENSG00000181019
FST,0.0008082726469021,0.0078625743862078,11.9452385759969,1,99.0946663723596,-7.24614647959568,FST,ENSG00000134363
CYP24A1,0.443757895809378,0.643243888338116,0.591268394232248,1,99.0946663723596,-0.973336835614325,CYP24A1,ENSG00000019186
FAM184A,0.268772691807815,0.471531038259325,1.23683502536524,1,99.0946663723596,-0.713368017430285,FAM184A,ENSG00000111879
CALHM6,0.0543184324545377,0.163937234010381,3.79232333966777,1,99.0946663723596,1.0400277309984,CALHM6,ENSG00000188820
C5AR1,0.191980039685546,0.384267493365785,1.72581142661761,1,99.0946663723596,-0.654752190665465,C5AR1,ENSG00000197405
ISY1-RAB43,0.260079350204243,0.462170507197595,1.28297764437823,1,99.0946663723596,-144269485.803776,ISY1-RAB43,ENSG00000261796
SLC22A23,0.890067100425239,0.941253997424174,0.0192030719066228,1,99.0946663723596,0.0860155441275577,SLC22A23,ENSG00000137266
RASAL3,0.807930647156562,0.897700719062847,0.0594126212548129,1,99.0946663723596,0.130119279163731,RASAL3,ENSG00000105122
GAA,0.13501415739985,0.303675567700966,2.27078850333514,1,99.0946663723596,-0.738922323632234,GAA,ENSG00000171298
AC009133.23,0.0039602458773733,0.0257690135476906,8.70498307129872,1,99.0946663723596,1.36920514102475,AC009133.23,ENSG00000280893
COL1A2,0.0048080392940852,0.0294249650800808,8.3211745909817,1,99.0946663723596,-5.38741812504694,COL1A2,ENSG00000164692
SH2D3C,0.382580795615856,0.588230019799356,0.769216695948146,1,99.0946663723596,0.462760724132904,SH2D3C,ENSG00000095370
NOS2,0.242109111266204,0.442936537259795,1.38477082000872,1,99.0946663723596,1.23620066115769,NOS2,ENSG00000007171
COLCA2,0.391631271592715,0.597269772785026,0.740332797793912,1,99.0946663723596,-0.692141467069381,COLCA2,ENSG00000214290
DLG3,0.45167031476715,0.649295606695734,0.57095937602679,1,99.0946663723596,0.42219492927092,DLG3,ENSG00000082458
CIAO2B,0.269722566627978,0.472534279306198,1.23190729298252,1,99.0946663723596,0.32485992461076,CIAO2B,ENSG00000166595
LRRC49,0.321221697555048,0.527977806632229,0.993889892253481,1,99.0946663723596,0.557510529957388,LRRC49,ENSG00000137821
CSF3,0.0714423065303984,0.197463533804307,3.32037532266227,1,99.0946663723596,-2.11543414330333,CSF3,ENSG00000108342
SPINK7,2.54532586418628e-07,1.06055244341095e-05,30.6411219451512,1,99.0946663723596,7.30835717415862,SPINK7,ENSG00000145879
TMEM238,2.35756619748256e-06,6.61425077262019e-05,25.1208271126216,1,99.0946663723596,-5.95344789147686,TMEM238,ENSG00000233493
LIME1,0.862466596672577,0.926984734170869,0.0301668067081189,1,99.0946663723596,-0.1964978818194,LIME1,ENSG00000203896
ITGB7,0.393096927125334,0.598138963976467,0.735745711156831,1,99.0946663723596,0.455508794746024,ITGB7,ENSG00000139626
SERTAD4,0.183659755949481,0.374510105932872,1.79270961617321,1,99.0946663723596,-1.1405360106497,SERTAD4,ENSG00000082497
BMP3,0.126394346531142,0.289689816826765,2.37607268807862,1,99.0946663723596,-1.33701407201097,BMP3,ENSG00000152785
SLC25A4,0.961499538351344,0.977835169377426,0.0023419921121501,1,99.0946663723596,0.0240636095550819,SLC25A4,ENSG00000151729
JAK3,0.0473122719955948,0.150293113073681,4.03403059618311,1,99.0946663723596,1.16554279399303,JAK3,ENSG00000105639
MAP7,0.827204297287976,0.90941545436233,0.0479024839916197,1,99.0946663723596,-0.123909125804539,MAP7,ENSG00000135525
FGFR2,0.0097786762838582,0.0493768137021241,6.94062523407326,1,99.0946663723596,-2.24510394213772,FGFR2,ENSG00000066468
H2AW,1.8318851635627e-06,5.38789753989029e-05,25.7327767336907,1,99.0946663723596,2.06010934059367,H2AW,ENSG00000181218
HSPA4L,0.461305179074927,0.658067302531992,0.546974052523312,1,99.0946663723596,0.412279495660891,HSPA4L,ENSG00000164070
SEPTIN1,0.0596370367259748,0.174888670750659,3.63025504623143,1,99.0946663723596,0.998180788548638,SEPTIN1,ENSG00000180096
C3,0.322216338648698,0.528478115134247,0.989792193694487,1,99.0946663723596,0.529141140268501,C3,ENSG00000125730
PI4K2A,0.585500482878003,0.751615345549248,0.299381629947202,1,99.0946663723596,0.199590450193767,PI4K2A,ENSG00000155252
PLD5P1,0.942584258505233,0.969613221366244,0.0052135697118298,1,99.0946663723596,0.0581239529833971,PLD5P1,ENSG00000283930
ADGRE3,0.389073852894876,0.595460442140918,0.748396515328625,1,99.0946663723596,0.565793484178149,ADGRE3,ENSG00000131355
HOXB6,0.356985695211706,0.562713895352627,0.856437908373763,1,99.0946663723596,-0.77943564036774,HOXB6,ENSG00000108511
PLEKHO1,0.0905651573739792,0.23115149916789,2.92097481416073,1,99.0946663723596,-0.753936104328731,PLEKHO1,ENSG00000023902
PHLDA1,7.7948383413782e-06,0.0001796045700778,22.2676019177319,1,99.0946663723596,1.9511221906478,PHLDA1,ENSG00000139289
EIF3C,0.0234949781137951,0.0922885860959231,5.29394240638568,1,99.0946663723596,-1.776576851131,EIF3C,ENSG00000184110
RIPK4,0.512542835850265,0.696031564929944,0.431979673708682,1,99.0946663723596,0.405047667850639,RIPK4,ENSG00000183421
KRTCAP3,0.729513343897613,0.845844425510675,0.120236537951456,1,99.0946663723596,-0.202833466625991,KRTCAP3,ENSG00000157992
SEC14L3,0.0720807639535607,0.19867906271654,3.30523421644663,1,99.0946663723596,1.30434758868645,SEC14L3,ENSG00000100012
SLC24A4,0.030965317971009,0.112437610642734,4.79052963875358,1,99.0946663723596,-1.59627164958732,SLC24A4,ENSG00000140090
PDCD1LG2,0.512100422440301,0.696031564929944,0.432888784780947,1,99.0946663723596,0.42929629347173,PDCD1LG2,ENSG00000197646
ADGRF5,0.0005263322565731,0.0055992793252458,12.8473328863562,1,99.0946663723596,-3.95713351734222,ADGRF5,ENSG00000069122
WNK2,0.368280456436402,0.572845245332941,0.816898694844349,1,99.0946663723596,-0.832754059101175,WNK2,ENSG00000165238
AUTS2,0.338662308854059,0.546053384156819,0.924400856058687,1,99.0946663723596,-0.575243735636666,AUTS2,ENSG00000158321
TFF1,0.453834358112674,0.65151330706727,0.56550191189459,1,99.0946663723596,0.92457840706298,TFF1,ENSG00000160182
MEIS1,0.398620469070622,0.604669791776676,0.718679200942738,1,99.0946663723596,-0.613581932064321,MEIS1,ENSG00000143995
CH25H,0.0233654715601343,0.0920625356979288,5.30410123077755,1,99.0946663723596,-1.49480441533214,CH25H,ENSG00000138135
CD79B,0.860615323652269,0.926189543319274,0.0309929782299389,1,99.0946663723596,0.137878251497878,CD79B,ENSG00000007312
GRINA,0.384934456220545,0.590752695243317,0.761611418074803,1,99.0946663723596,-0.297681992408724,GRINA,ENSG00000178719
PTX3,0.72418522236342,0.843842020931508,0.125226723083693,1,99.0946663723596,0.258183661193865,PTX3,ENSG00000163661
FLT1,0.479164140864262,0.670347147263937,0.504577330234476,1,99.0946663723596,0.489275531696931,FLT1,ENSG00000102755
GSTA3,0.735757690091607,0.849347526257119,0.114532596829683,1,99.0946663723596,-0.255736335082989,GSTA3,ENSG00000174156
SOX5,0.854828698683688,0.922954251362224,0.0336497242599555,1,99.0946663723596,0.128338220930984,SOX5,ENSG00000134532
TMEM184A,0.828419845705106,0.909596879305096,0.0472201274524558,1,99.0946663723596,0.145523331630408,TMEM184A,ENSG00000164855
FCRL6,0.0324897081997194,0.115786558088808,4.70373269339531,1,99.0946663723596,-2.24007668122706,FCRL6,ENSG00000181036
CCR2,0.677115803437328,0.814615497485912,0.174420959555558,1,99.0946663723596,0.316500634135503,CCR2,ENSG00000121807
RGCC,0.0075919550327634,0.0406857182891934,7.42836742504335,1,99.0946663723596,-1.25099235604953,RGCC,ENSG00000102760
NCALD,0.697619322348276,0.829117331053335,0.151840046801788,1,99.0946663723596,-0.246233885763087,NCALD,ENSG00000104490
MDK,0.708707646772079,0.835574736156195,0.140376473054131,1,99.0946663723596,-0.210406323368116,MDK,ENSG00000110492
PAPOLB,0.0157336150506173,0.0690676692301022,6.0385993991793,1,99.0946663723596,-144269486.306982,PAPOLB,ENSG00000218823
